Date_UTC,SML,SMU,SMR
2001-11-24 08:55:00,-1305,213,-52.2
2001-11-24 08:56:00,-1278,196,-52.4
2001-11-24 08:57:00,-1224,156,-52.3
2001-11-24 08:58:00,-1144,153,-51.5
2001-11-24 08:59:00,-1114,183,-47.8
2001-11-24 09:00:00,-1156,209,-44.1
2001-11-24 09:01:00,-1232,221,-45.2
2001-11-24 09:02:00,-1269,253,-41.9
2001-11-24 09:03:00,-1230,250,-40.2
2001-11-24 09:04:00,-1191,234,-41.0
2001-11-24 09:05:00,-1153,231,-39.9
2001-11-24 09:06:00,-1184,230,-37.4
2001-11-24 09:07:00,-1203,224,-41.5
2001-11-24 09:08:00,-1213,217,-45.9
2001-11-24 09:09:00,-1193,224,-43.5
2001-11-24 09:10:00,-1226,243,-38.5
2001-11-24 09:11:00,-1318,246,-36.9
2001-11-24 09:12:00,-1300,232,-39.1
2001-11-24 09:13:00,-1267,223,-38.0
2001-11-24 09:14:00,-1258,254,-39.7
2001-11-24 09:15:00,-1297,259,-46.0
2001-11-24 09:16:00,-1459,237,-43.4
2001-11-24 09:17:00,-1422,204,-29.9
2001-11-24 09:18:00,-1417,193,-36.1
2001-11-24 09:19:00,-1415,220,-45.7
2001-11-24 09:20:00,-1376,362,-35.3
2001-11-24 09:21:00,-1216,258,-20.5
2001-11-24 09:22:00,-1103,272,-28.2
2001-11-24 09:23:00,-1064,262,-36.0
2001-11-24 09:24:00,-1124,278,-35.6
2001-11-24 09:25:00,-1225,316,-36.9
2001-11-24 09:26:00,-1278,325,-35.7
2001-11-24 09:27:00,-1239,366,-37.3
2001-11-24 09:28:00,-1320,349,-33.5
2001-11-24 09:29:00,-1309,343,-33.2
2001-11-24 09:30:00,-1234,332,-36.8
2001-11-24 09:31:00,-1259,317,-37.6
2001-11-24 09:32:00,-1256,321,-35.4
2001-11-24 09:33:00,-1245,299,-33.6
2001-11-24 09:34:00,-1136,347,-31.9
2001-11-24 09:35:00,-1159,424,-38.4
2001-11-24 09:36:00,-1233,435,-31.3
2001-11-24 09:37:00,-1309,375,-5.6
2001-11-24 09:38:00,-1213,469,-22.4
2001-11-24 09:39:00,-1180,429,-61.5
2001-11-24 09:40:00,-1224,427,-57.3
2001-11-24 09:41:00,-1149,424,-59.3
2001-11-24 09:42:00,-1091,387,-64.4
2001-11-24 09:43:00,-1140,286,-70.1
2001-11-24 09:44:00,-1145,288,-80.2
2001-11-24 09:45:00,-1119,313,-87.0
2001-11-24 09:46:00,-1120,415,-92.9
2001-11-24 09:47:00,-1057,339,-91.6
2001-11-24 09:48:00,-922,235,-93.6
2001-11-24 09:49:00,-733,257,-85.9
2001-11-24 09:50:00,-621,204,-80.0
2001-11-24 09:51:00,-601,109,-88.1
2001-11-24 09:52:00,-655,45,-111.7
2001-11-24 09:53:00,-671,263,-113.8
2001-11-24 09:54:00,-863,487,-69.9
2001-11-24 09:55:00,-986,331,-42.6
2001-11-24 09:56:00,-1083,382,-56.9
2001-11-24 09:57:00,-1242,411,-73.6
2001-11-24 09:58:00,-1323,422,-70.1
2001-11-24 09:59:00,-1312,449,-55.2
2001-11-24 10:00:00,-1284,414,-35.1
2001-11-24 10:01:00,-1173,352,-64.0
2001-11-24 10:02:00,-1186,220,-87.1
2001-11-24 10:03:00,-1171,216,-87.6
2001-11-24 10:04:00,-1160,275,-87.5
2001-11-24 10:05:00,-1175,374,-79.3
2001-11-24 10:06:00,-1201,359,-78.5
2001-11-24 10:07:00,-1171,313,-75.8
2001-11-24 10:08:00,-1151,282,-89.5
2001-11-24 10:09:00,-1176,425,-91.3
2001-11-24 10:10:00,-1221,539,-85.3
2001-11-24 10:11:00,-1379,494,-86.4
2001-11-24 10:12:00,-1489,506,-89.4
2001-11-24 10:13:00,-1523,499,-86.8
2001-11-24 10:14:00,-1448,493,-79.4
2001-11-24 10:15:00,-1302,463,-80.4
2001-11-24 10:16:00,-1167,449,-84.8
2001-11-24 10:17:00,-1079,440,-82.1
2001-11-24 10:18:00,-1095,462,-71.9
2001-11-24 10:19:00,-1088,475,-69.3
2001-11-24 10:20:00,-1004,481,-73.6
2001-11-24 10:21:00,-1034,447,-70.8
2001-11-24 10:22:00,-1074,460,-67.7
2001-11-24 10:23:00,-1076,533,-67.3
2001-11-24 10:24:00,-975,506,-66.1
2001-11-24 10:25:00,-895,417,-70.6
2001-11-24 10:26:00,-839,654,-74.7
2001-11-24 10:27:00,-831,677,-77.8
2001-11-24 10:28:00,-867,784,-78.5
2001-11-24 10:29:00,-805,707,-77.4
2001-11-24 10:30:00,-663,700,-74.6
2001-11-24 10:31:00,-631,636,-71.3
2001-11-24 10:32:00,-662,658,-65.2
2001-11-24 10:33:00,-700,656,-55.5
2001-11-24 10:34:00,-690,695,-62.7
2001-11-24 10:35:00,-676,736,-62.6
2001-11-24 10:36:00,-729,646,-51.6
2001-11-24 10:37:00,-726,673,-47.8
2001-11-24 10:38:00,-729,665,-53.8
2001-11-24 10:39:00,-741,564,-57.8
2001-11-24 10:40:00,-763,546,-58.3
2001-11-24 10:41:00,-767,632,-49.9
2001-11-24 10:42:00,-768,597,-50.3
2001-11-24 10:43:00,-784,504,-53.2
2001-11-24 10:44:00,-812,448,-52.8
2001-11-24 10:45:00,-670,445,-54.0
2001-11-24 10:46:00,-509,411,-55.3
2001-11-24 10:47:00,-391,305,-55.4
2001-11-24 10:48:00,-331,301,-52.6
2001-11-24 10:49:00,-312,316,-48.3
2001-11-24 10:50:00,-308,397,-46.6
2001-11-24 10:51:00,-346,470,-52.9
2001-11-24 10:52:00,-339,466,-59.9
2001-11-24 10:53:00,-381,416,-61.0
2001-11-24 10:54:00,-588,420,-55.7
2001-11-24 10:55:00,-586,404,-56.6
2001-11-24 10:56:00,-581,501,-64.4
2001-11-24 10:57:00,-575,510,-63.2
2001-11-24 10:58:00,-583,380,-58.2
2001-11-24 10:59:00,-687,390,-56.4
2001-11-24 11:00:00,-633,470,-61.7
2001-11-24 11:01:00,-595,488,-66.2
2001-11-24 11:02:00,-780,412,-64.0
2001-11-24 11:03:00,-724,371,-63.0
2001-11-24 11:04:00,-662,430,-68.5
2001-11-24 11:05:00,-730,444,-71.4
2001-11-24 11:06:00,-691,441,-67.3
2001-11-24 11:07:00,-685,381,-65.2
2001-11-24 11:08:00,-769,408,-68.8
2001-11-24 11:09:00,-810,361,-70.7
2001-11-24 11:10:00,-826,254,-67.5
2001-11-24 11:11:00,-849,218,-69.2
2001-11-24 11:12:00,-897,248,-72.1
2001-11-24 11:13:00,-855,226,-75.9
2001-11-24 11:14:00,-872,233,-75.7
2001-11-24 11:15:00,-1006,268,-78.9
2001-11-24 11:16:00,-1103,282,-83.0
2001-11-24 11:17:00,-1043,321,-86.7
2001-11-24 11:18:00,-973,411,-90.0
2001-11-24 11:19:00,-895,509,-91.8
2001-11-24 11:20:00,-864,465,-95.4
2001-11-24 11:21:00,-891,528,-97.3
2001-11-24 11:22:00,-976,440,-100.3
2001-11-24 11:23:00,-996,442,-102.6
2001-11-24 11:24:00,-987,435,-107.0
2001-11-24 11:25:00,-1039,425,-112.1
2001-11-24 11:26:00,-1022,359,-113.2
2001-11-24 11:27:00,-1037,336,-115.8
2001-11-24 11:28:00,-1103,394,-116.7
2001-11-24 11:29:00,-1235,428,-117.4
2001-11-24 11:30:00,-1339,420,-121.9
2001-11-24 11:31:00,-1308,385,-125.1
2001-11-24 11:32:00,-1281,317,-130.4
2001-11-24 11:33:00,-1270,235,-134.4
2001-11-24 11:34:00,-1197,244,-140.3
2001-11-24 11:35:00,-1051,240,-134.4
2001-11-24 11:36:00,-1138,246,-132.9
2001-11-24 11:37:00,-1079,281,-145.2
2001-11-24 11:38:00,-1066,177,-147.8
2001-11-24 11:39:00,-1079,183,-149.3
2001-11-24 11:40:00,-1092,180,-144.0
2001-11-24 11:41:00,-1081,238,-146.2
2001-11-24 11:42:00,-992,316,-146.5
2001-11-24 11:43:00,-889,411,-143.1
2001-11-24 11:44:00,-786,653,-138.6
2001-11-24 11:45:00,-779,864,-139.9
2001-11-24 11:46:00,-717,908,-145.9
2001-11-24 11:47:00,-729,1137,-148.6
2001-11-24 11:48:00,-744,1310,-121.9
2001-11-24 11:49:00,-704,1349,-120.6
2001-11-24 11:50:00,-733,1297,-124.8
2001-11-24 11:51:00,-768,1174,-137.0
2001-11-24 11:52:00,-825,1010,-139.8
2001-11-24 11:53:00,-892,913,-144.2
2001-11-24 11:54:00,-927,958,-138.8
2001-11-24 11:55:00,-1041,1013,-127.1
2001-11-24 11:56:00,-1105,994,-116.7
2001-11-24 11:57:00,-1216,831,-127.7
2001-11-24 11:58:00,-1160,639,-137.2
2001-11-24 11:59:00,-1113,603,-133.2
2001-11-24 12:00:00,-1093,592,-140.1
2001-11-24 12:01:00,-1144,556,-130.0
2001-11-24 12:02:00,-1184,517,-147.3
2001-11-24 12:03:00,-1000,602,-160.9
2001-11-24 12:04:00,-906,753,-142.7
2001-11-24 12:05:00,-1106,749,-141.4
2001-11-24 12:06:00,-1218,793,-155.4
2001-11-24 12:07:00,-884,784,-157.7
2001-11-24 12:08:00,-835,774,-161.1
2001-11-24 12:09:00,-905,664,-145.0
2001-11-24 12:10:00,-1072,541,-146.4
2001-11-24 12:11:00,-1105,452,-156.7
2001-11-24 12:12:00,-1051,325,-165.0
2001-11-24 12:13:00,-1127,483,-170.0
2001-11-24 12:14:00,-1189,407,-166.9
2001-11-24 12:15:00,-1269,406,-169.0
2001-11-24 12:16:00,-1295,415,-156.4
2001-11-24 12:17:00,-1372,568,-161.1
2001-11-24 12:18:00,-1288,579,-167.9
2001-11-24 12:19:00,-1179,549,-172.0
2001-11-24 12:20:00,-1211,542,-174.8
2001-11-24 12:21:00,-1316,601,-178.9
2001-11-24 12:22:00,-1300,607,-175.2
2001-11-24 12:23:00,-1230,594,-183.6
2001-11-24 12:24:00,-1271,638,-196.8
2001-11-24 12:25:00,-1251,578,-191.3
2001-11-24 12:26:00,-1334,471,-192.4
2001-11-24 12:27:00,-1340,377,-205.2
2001-11-24 12:28:00,-1235,338,-212.5
2001-11-24 12:29:00,-1178,309,-212.8
2001-11-24 12:30:00,-1133,310,-207.9
2001-11-24 12:31:00,-1136,293,-204.2
2001-11-24 12:32:00,-1072,279,-214.8
2001-11-24 12:33:00,-1084,310,-223.3
2001-11-24 12:34:00,-1061,333,-223.9
2001-11-24 12:35:00,-1010,335,-219.2
2001-11-24 12:36:00,-1043,334,-218.8
2001-11-24 12:37:00,-1062,349,-220.2
2001-11-24 12:38:00,-1078,367,-216.6
2001-11-24 12:39:00,-995,344,-215.9
2001-11-24 12:40:00,-1025,373,-214.1
2001-11-24 12:41:00,-1095,483,-211.9
2001-11-24 12:42:00,-1039,525,-209.0
2001-11-24 12:43:00,-1033,612,-203.5
2001-11-24 12:44:00,-971,650,-199.4
2001-11-24 12:45:00,-958,660,-194.5
2001-11-24 12:46:00,-1015,769,-188.7
2001-11-24 12:47:00,-1144,828,-184.3
2001-11-24 12:48:00,-1199,857,-188.0
2001-11-24 12:49:00,-1318,822,-193.1
2001-11-24 12:50:00,-1306,819,-194.4
2001-11-24 12:51:00,-1318,807,-195.1
2001-11-24 12:52:00,-1258,806,-197.8
2001-11-24 12:53:00,-1205,779,-198.9
2001-11-24 12:54:00,-1255,794,-202.3
2001-11-24 12:55:00,-1222,797,-204.7
2001-11-24 12:56:00,-1172,789,-205.2
2001-11-24 12:57:00,-1084,729,-207.5
2001-11-24 12:58:00,-1047,703,-209.5
2001-11-24 12:59:00,-1120,709,-208.8
2001-11-24 13:00:00,-1191,700,-207.8
2001-11-24 13:01:00,-1131,690,-206.8
2001-11-24 13:02:00,-1006,688,-205.2
2001-11-24 13:03:00,-855,703,-204.5
2001-11-24 13:04:00,-840,709,-205.3
2001-11-24 13:05:00,-829,715,-202.6
2001-11-24 13:06:00,-836,739,-203.3
2001-11-24 13:07:00,-821,765,-205.4
2001-11-24 13:08:00,-875,798,-205.5
2001-11-24 13:09:00,-913,851,-204.0
2001-11-24 13:10:00,-944,825,-203.7
2001-11-24 13:11:00,-1015,795,-206.8
2001-11-24 13:12:00,-1090,815,-207.4
2001-11-24 13:13:00,-1074,783,-204.9
2001-11-24 13:14:00,-1073,728,-203.3
2001-11-24 13:15:00,-1080,705,-200.8
2001-11-24 13:16:00,-1084,718,-200.9
2001-11-24 13:17:00,-1092,788,-204.5
2001-11-24 13:18:00,-1088,892,-204.6
2001-11-24 13:19:00,-1073,902,-199.7
2001-11-24 13:20:00,-1065,888,-199.6
2001-11-24 13:21:00,-1069,828,-203.8
2001-11-24 13:22:00,-1066,812,-206.4
2001-11-24 13:23:00,-1013,811,-207.4
2001-11-24 13:24:00,-1013,854,-207.4
2001-11-24 13:25:00,-1058,858,-205.7
2001-11-24 13:26:00,-1135,860,-203.7
2001-11-24 13:27:00,-1226,879,-200.8
2001-11-24 13:28:00,-1250,840,-200.4
2001-11-24 13:29:00,-1138,772,-199.1
2001-11-24 13:30:00,-1102,756,-196.2
2001-11-24 13:31:00,-1125,784,-192.9
2001-11-24 13:32:00,-1143,798,-195.1
2001-11-24 13:33:00,-1136,822,-192.2
2001-11-24 13:34:00,-1166,819,-190.6
2001-11-24 13:35:00,-1196,840,-191.7
2001-11-24 13:36:00,-1154,846,-188.8
2001-11-24 13:37:00,-1177,869,-186.7
2001-11-24 13:38:00,-1209,902,-184.4
2001-11-24 13:39:00,-1166,918,-182.3
2001-11-24 13:40:00,-1206,965,-183.3
2001-11-24 13:41:00,-1272,955,-185.2
2001-11-24 13:42:00,-1288,941,-184.5
2001-11-24 13:43:00,-1258,997,-178.5
2001-11-24 13:44:00,-1362,1043,-164.4
2001-11-24 13:45:00,-1574,1005,-153.7
2001-11-24 13:46:00,-1728,981,-145.9
2001-11-24 13:47:00,-1774,971,-126.0
2001-11-24 13:48:00,-2306,1159,-143.9
2001-11-24 13:49:00,-2722,1222,-149.7
2001-11-24 13:50:00,-2643,1127,-145.3
2001-11-24 13:51:00,-2753,1056,-146.3
2001-11-24 13:52:00,-3117,1024,-153.9
2001-11-24 13:53:00,-3003,930,-161.0
2001-11-24 13:54:00,-2896,851,-162.5
2001-11-24 13:55:00,-2869,826,-162.1
2001-11-24 13:56:00,-2942,893,-169.0
2001-11-24 13:57:00,-2760,958,-173.8
2001-11-24 13:58:00,-2954,936,-177.4
2001-11-24 13:59:00,-2827,871,-175.5
2001-11-24 14:00:00,-2469,860,-171.2
2001-11-24 14:01:00,-2266,842,-179.6
2001-11-24 14:02:00,-1987,901,-189.5
2001-11-24 14:03:00,-1785,1030,-192.3
2001-11-24 14:04:00,-1798,953,-196.0
2001-11-24 14:05:00,-1706,915,-196.9
2001-11-24 14:06:00,-1602,835,-190.6
2001-11-24 14:07:00,-1575,782,-189.7
2001-11-24 14:08:00,-1588,861,-194.1
2001-11-24 14:09:00,-1729,929,-202.1
2001-11-24 14:10:00,-1816,852,-210.1
2001-11-24 14:11:00,-1538,825,-213.1
2001-11-24 14:12:00,-1583,828,-212.1
2001-11-24 14:13:00,-1483,824,-210.0
2001-11-24 14:14:00,-1397,753,-210.8
2001-11-24 14:15:00,-1248,710,-211.7
2001-11-24 14:16:00,-1236,744,-213.0
2001-11-24 14:17:00,-1227,747,-215.3
2001-11-24 14:18:00,-1258,710,-215.8
2001-11-24 14:19:00,-1359,729,-216.0
2001-11-24 14:20:00,-1368,731,-217.8
2001-11-24 14:21:00,-1304,691,-220.4
2001-11-24 14:22:00,-1237,701,-220.0
2001-11-24 14:23:00,-1093,719,-221.9
2001-11-24 14:24:00,-1043,732,-223.6
2001-11-24 14:25:00,-979,786,-223.1
2001-11-24 14:26:00,-1033,765,-221.4
2001-11-24 14:27:00,-1069,714,-220.4
2001-11-24 14:28:00,-1021,685,-220.8
2001-11-24 14:29:00,-1044,715,-217.4
2001-11-24 14:30:00,-1138,737,-209.5
2001-11-24 14:31:00,-1281,663,-210.2
2001-11-24 14:32:00,-1176,866,-190.8
2001-11-24 14:33:00,-1218,940,-183.8
2001-11-24 14:34:00,-1309,870,-205.4
2001-11-24 14:35:00,-1175,694,-215.9
2001-11-24 14:36:00,-1010,823,-205.2
2001-11-24 14:37:00,-973,826,-204.2
2001-11-24 14:38:00,-932,700,-208.0
2001-11-24 14:39:00,-956,633,-207.5
2001-11-24 14:40:00,-980,655,-209.0
2001-11-24 14:41:00,-1029,650,-215.3
2001-11-24 14:42:00,-1005,586,-216.3
2001-11-24 14:43:00,-981,523,-219.1
2001-11-24 14:44:00,-971,565,-217.1
2001-11-24 14:45:00,-1034,649,-214.7
2001-11-24 14:46:00,-1053,651,-212.5
2001-11-24 14:47:00,-1118,619,-213.2
2001-11-24 14:48:00,-1102,498,-207.8
2001-11-24 14:49:00,-1104,489,-207.5
2001-11-24 14:50:00,-1101,529,-208.5
2001-11-24 14:51:00,-1095,597,-204.4
2001-11-24 14:52:00,-1065,659,-201.6
2001-11-24 14:53:00,-1035,689,-199.1
2001-11-24 14:54:00,-1012,633,-199.5
2001-11-24 14:55:00,-1084,682,-198.3
2001-11-24 14:56:00,-1165,652,-200.1
2001-11-24 14:57:00,-1074,659,-200.7
2001-11-24 14:58:00,-1018,681,-202.6
2001-11-24 14:59:00,-978,706,-201.6
2001-11-24 15:00:00,-1035,693,-198.2
2001-11-24 15:01:00,-1133,716,-203.9
2001-11-24 15:02:00,-1288,697,-200.9
2001-11-24 15:03:00,-1305,692,-202.5
2001-11-24 15:04:00,-1555,684,-204.5
2001-11-24 15:05:00,-1528,720,-202.1
2001-11-24 15:06:00,-1356,725,-201.6
2001-11-24 15:07:00,-1104,711,-199.7
2001-11-24 15:08:00,-1071,709,-202.8
2001-11-24 15:09:00,-1111,720,-201.3
2001-11-24 15:10:00,-1084,737,-199.1
2001-11-24 15:11:00,-1103,766,-206.1
2001-11-24 15:12:00,-1096,699,-202.0
2001-11-24 15:13:00,-1105,783,-200.7
2001-11-24 15:14:00,-1097,793,-206.3
2001-11-24 15:15:00,-1098,785,-205.6
2001-11-24 15:16:00,-1061,775,-206.7
2001-11-24 15:17:00,-1111,794,-206.3
2001-11-24 15:18:00,-1182,795,-203.6
2001-11-24 15:19:00,-1217,764,-205.2
2001-11-24 15:20:00,-1182,715,-204.1
2001-11-24 15:21:00,-1285,810,-207.1
2001-11-24 15:22:00,-1304,893,-207.3
2001-11-24 15:23:00,-1263,816,-207.5
2001-11-24 15:24:00,-1108,812,-210.0
2001-11-24 15:25:00,-1136,767,-211.3
2001-11-24 15:26:00,-1201,808,-210.2
2001-11-24 15:27:00,-1105,916,-206.2
2001-11-24 15:28:00,-1077,809,-202.6
2001-11-24 15:29:00,-1187,711,-205.8
2001-11-24 15:30:00,-1142,773,-205.3
2001-11-24 15:31:00,-992,814,-207.8
2001-11-24 15:32:00,-918,784,-209.0
2001-11-24 15:33:00,-955,806,-208.0
2001-11-24 15:34:00,-1019,797,-207.1
2001-11-24 15:35:00,-886,770,-202.7
2001-11-24 15:36:00,-775,748,-199.3
2001-11-24 15:37:00,-755,812,-201.4
2001-11-24 15:38:00,-701,811,-202.9
2001-11-24 15:39:00,-837,858,-208.7
2001-11-24 15:40:00,-913,858,-212.2
2001-11-24 15:41:00,-788,844,-214.6
2001-11-24 15:42:00,-655,695,-214.7
2001-11-24 15:43:00,-874,609,-219.9
2001-11-24 15:44:00,-1071,571,-222.7
2001-11-24 15:45:00,-1032,551,-223.2
2001-11-24 15:46:00,-850,577,-219.3
2001-11-24 15:47:00,-629,586,-214.6
2001-11-24 15:48:00,-514,587,-211.7
2001-11-24 15:49:00,-440,616,-210.6
2001-11-24 15:50:00,-467,632,-209.2
2001-11-24 15:51:00,-476,572,-210.4
2001-11-24 15:52:00,-464,540,-212.6
2001-11-24 15:53:00,-433,512,-212.5
2001-11-24 15:54:00,-444,465,-211.3
2001-11-24 15:55:00,-466,504,-210.5
2001-11-24 15:56:00,-472,485,-210.1
2001-11-24 15:57:00,-452,498,-208.1
2001-11-24 15:58:00,-393,520,-207.0
2001-11-24 15:59:00,-368,536,-205.0
2001-11-24 16:00:00,-341,516,-203.5
2001-11-24 16:01:00,-315,477,-202.9
2001-11-24 16:02:00,-313,438,-202.9
2001-11-24 16:03:00,-343,395,-203.8
2001-11-24 16:04:00,-363,327,-204.9
2001-11-24 16:05:00,-346,317,-205.8
2001-11-24 16:06:00,-342,415,-206.1
2001-11-24 16:07:00,-342,460,-205.1
2001-11-24 16:08:00,-351,495,-204.5
2001-11-24 16:09:00,-356,494,-204.3
2001-11-24 16:10:00,-355,479,-203.2
2001-11-24 16:11:00,-364,398,-203.5
2001-11-24 16:12:00,-367,315,-204.6
2001-11-24 16:13:00,-404,300,-205.4
2001-11-24 16:14:00,-402,336,-206.1
2001-11-24 16:15:00,-371,336,-205.7
2001-11-24 16:16:00,-342,330,-205.3
2001-11-24 16:17:00,-365,365,-206.3
2001-11-24 16:18:00,-365,377,-205.2
2001-11-24 16:19:00,-361,344,-204.5
2001-11-24 16:20:00,-350,302,-204.0
2001-11-24 16:21:00,-338,261,-203.5
2001-11-24 16:22:00,-367,212,-203.3
2001-11-24 16:23:00,-392,194,-202.9
2001-11-24 16:24:00,-374,182,-202.1
2001-11-24 16:25:00,-347,217,-200.7
2001-11-24 16:26:00,-398,249,-200.1
2001-11-24 16:27:00,-412,232,-199.6
2001-11-24 16:28:00,-423,222,-200.2
2001-11-24 16:29:00,-439,218,-202.4
2001-11-24 16:30:00,-445,206,-204.8
2001-11-24 16:31:00,-399,226,-206.9
2001-11-24 16:32:00,-387,219,-209.4
2001-11-24 16:33:00,-371,218,-209.2
2001-11-24 16:34:00,-344,205,-208.4
2001-11-24 16:35:00,-300,200,-207.3
2001-11-24 16:36:00,-283,194,-206.3
2001-11-24 16:37:00,-327,181,-206.0
2001-11-24 16:38:00,-347,210,-205.0
2001-11-24 16:39:00,-315,213,-204.0
2001-11-24 16:40:00,-285,224,-203.6
2001-11-24 16:41:00,-273,208,-203.2
2001-11-24 16:42:00,-266,171,-202.7
2001-11-24 16:43:00,-276,139,-202.3
2001-11-24 16:44:00,-282,138,-201.6
2001-11-24 16:45:00,-264,151,-200.7
2001-11-24 16:46:00,-243,226,-199.9
2001-11-24 16:47:00,-218,307,-199.2
2001-11-24 16:48:00,-189,270,-198.8
2001-11-24 16:49:00,-177,208,-198.0
2001-11-24 16:50:00,-175,225,-197.3
2001-11-24 16:51:00,-173,253,-196.8
2001-11-24 16:52:00,-180,281,-196.3
2001-11-24 16:53:00,-177,265,-196.0
2001-11-24 16:54:00,-175,204,-196.7
2001-11-24 16:55:00,-179,189,-196.6
2001-11-24 16:56:00,-174,190,-195.9
2001-11-24 16:57:00,-171,217,-195.4
2001-11-24 16:58:00,-172,263,-194.5
2001-11-24 16:59:00,-172,341,-193.2
2001-11-24 17:00:00,-173,330,-191.8
2001-11-24 17:01:00,-173,273,-191.4
2001-11-24 17:02:00,-172,225,-192.7
2001-11-24 17:03:00,-170,252,-194.3
2001-11-24 17:04:00,-169,262,-195.0
2001-11-24 17:05:00,-169,288,-195.2
2001-11-24 17:06:00,-174,316,-195.3
2001-11-24 17:07:00,-208,282,-195.3
2001-11-24 17:08:00,-230,287,-195.2
2001-11-24 17:09:00,-232,285,-194.7
2001-11-24 17:10:00,-227,293,-194.0
2001-11-24 17:11:00,-206,363,-193.7
2001-11-24 17:12:00,-193,367,-193.4
2001-11-24 17:13:00,-178,354,-192.5
2001-11-24 17:14:00,-175,340,-192.6
2001-11-24 17:15:00,-194,303,-193.4
2001-11-24 17:16:00,-201,268,-194.5
2001-11-24 17:17:00,-204,267,-195.1
2001-11-24 17:18:00,-201,255,-195.3
2001-11-24 17:19:00,-191,260,-194.8
2001-11-24 17:20:00,-181,276,-194.2
2001-11-24 17:21:00,-172,355,-193.6
2001-11-24 17:22:00,-174,351,-193.4
2001-11-24 17:23:00,-193,295,-193.7
2001-11-24 17:24:00,-225,273,-196.0
2001-11-24 17:25:00,-237,295,-197.7
2001-11-24 17:26:00,-263,264,-198.9
2001-11-24 17:27:00,-267,233,-199.8
2001-11-24 17:28:00,-234,270,-200.7
2001-11-24 17:29:00,-247,306,-201.0
2001-11-24 17:30:00,-257,322,-201.2
2001-11-24 17:31:00,-219,287,-200.9
2001-11-24 17:32:00,-222,218,-201.4
2001-11-24 17:33:00,-230,179,-202.7
2001-11-24 17:34:00,-235,136,-203.9
2001-11-24 17:35:00,-236,129,-204.5
2001-11-24 17:36:00,-227,125,-205.5
2001-11-24 17:37:00,-210,104,-206.1
2001-11-24 17:38:00,-195,107,-206.1
2001-11-24 17:39:00,-179,101,-205.5
2001-11-24 17:40:00,-191,81,-204.3
2001-11-24 17:41:00,-202,84,-203.3
2001-11-24 17:42:00,-204,79,-202.3
2001-11-24 17:43:00,-194,73,-200.8
2001-11-24 17:44:00,-185,90,-199.3
2001-11-24 17:45:00,-206,117,-197.8
2001-11-24 17:46:00,-241,135,-196.0
2001-11-24 17:47:00,-247,150,-194.5
2001-11-24 17:48:00,-236,151,-193.2
2001-11-24 17:49:00,-238,140,-192.4
2001-11-24 17:50:00,-236,128,-191.5
2001-11-24 17:51:00,-233,128,-190.6
2001-11-24 17:52:00,-225,133,-190.3
2001-11-24 17:53:00,-239,130,-190.1
2001-11-24 17:54:00,-245,138,-189.9
2001-11-24 17:55:00,-253,128,-189.8
2001-11-24 17:56:00,-259,122,-190.1
2001-11-24 17:57:00,-262,111,-190.1
2001-11-24 17:58:00,-264,99,-190.2
2001-11-24 17:59:00,-265,125,-190.4
2001-11-24 18:00:00,-252,145,-190.5
2001-11-24 18:01:00,-222,163,-190.6
2001-11-24 18:02:00,-234,177,-190.3
2001-11-24 18:03:00,-220,178,-190.1
2001-11-24 18:04:00,-241,176,-189.9
2001-11-24 18:05:00,-251,181,-189.6
2001-11-24 18:06:00,-252,188,-189.1
2001-11-24 18:07:00,-237,186,-188.5
2001-11-24 18:08:00,-223,171,-187.8
2001-11-24 18:09:00,-211,152,-187.1
2001-11-24 18:10:00,-208,136,-186.3
2001-11-24 18:11:00,-231,124,-185.6
2001-11-24 18:12:00,-251,108,-185.8
2001-11-24 18:13:00,-248,99,-185.7
2001-11-24 18:14:00,-239,96,-185.6
2001-11-24 18:15:00,-222,92,-185.5
2001-11-24 18:16:00,-211,92,-185.4
2001-11-24 18:17:00,-202,82,-185.2
2001-11-24 18:18:00,-208,74,-185.1
2001-11-24 18:19:00,-219,74,-185.0
2001-11-24 18:20:00,-228,74,-184.8
2001-11-24 18:21:00,-241,76,-184.2
2001-11-24 18:22:00,-239,73,-183.7
2001-11-24 18:23:00,-229,90,-183.4
2001-11-24 18:24:00,-208,101,-183.1
2001-11-24 18:25:00,-193,102,-182.6
2001-11-24 18:26:00,-194,90,-182.3
2001-11-24 18:27:00,-184,67,-181.8
2001-11-24 18:28:00,-176,52,-181.5
2001-11-24 18:29:00,-212,48,-181.4
2001-11-24 18:30:00,-191,49,-181.4
2001-11-24 18:31:00,-166,48,-181.1
2001-11-24 18:32:00,-157,47,-180.8
2001-11-24 18:33:00,-156,41,-180.5
2001-11-24 18:34:00,-156,54,-180.3
2001-11-24 18:35:00,-157,51,-179.9
2001-11-24 18:36:00,-157,47,-179.8
2001-11-24 18:37:00,-157,47,-179.8
2001-11-24 18:38:00,-157,52,-179.7
2001-11-24 18:39:00,-156,56,-179.4
2001-11-24 18:40:00,-155,50,-179.0
2001-11-24 18:41:00,-164,36,-178.4
2001-11-24 18:42:00,-193,33,-178.0
2001-11-24 18:43:00,-199,22,-177.4
2001-11-24 18:44:00,-192,23,-177.0
2001-11-24 18:45:00,-214,29,-176.3
2001-11-24 18:46:00,-227,41,-175.8
2001-11-24 18:47:00,-216,43,-175.2
2001-11-24 18:48:00,-193,46,-174.4
